-5.83961E+14,-3.45882E+11,1000421,PARADAS CON REFUGIO,LAS HERAS GENERAL AV.,2229,AZCUENAGA,PUEYRREDON AV.,LAS HERAS GENERAL AV. 2229,LAS HERAS GENERAL AV.,2229,106.163.077.227.000.000.000,104.551.034.015.000.000.000,F,"","",RELEVAMIENTO2015,T,13/4/2015
-5.83828E+14,-3.45882E+11,4104,"","","","","","","","",107.382.007.812.500.000.000,104.550.132.812.500.000.000,F,"",DEL LIBERTADOR AV.&&LIBERTAD,USIG,F,8/11/2016
-5.84528E+14,-3.45882E+11,3929,"","","","","","","","",100.965.406.250.000.000.000,104.551.796.875.000.000.000,F,"",CORRIENTES AV.&&MAURE,USIG,F,8/11/2016
-5.83963E+14,-3.45883E+11,1000522,PARADAS CON REFUGIO,LAS HERAS GENERAL AV.,2230,CANTILO,AZCUENAGA,LAS HERAS GENERAL AV. 2230,LAS HERAS GENERAL AV.,2230,106.143.165.704.000.000.000,104.545.025.841.000.000.000,F,"","",RELEVAMIENTO2015,T,13/4/2015
-5.83879E+14,-3.45883E+11,1000637,PARADAS CON REFUGIO,CALLAO AV.,1911,ALVEAR,POSADAS,CALLAO AV. 1911,CALLAO AV.,1911,106.914.534.859.000.000.000,104.541.602.189.000.000.000,F,"","",RELEVAMIENTO2015,T,14/4/2015
-5.84083E+14,-3.45883E+11,1000495,PARADA NO OFICIAL,BILLINGHURST,1985,ARENALES,BERUTI,BILLINGHURST 1985,BILLINGHURST,1985,105.041.243.010.000.000.000,104.542.072.506.000.000.000,F,"","",RELEVAMIENTO2015,T,13/4/2015
-5.84147E+14,-3.45884E+11,1000251,PARADA NO OFICIAL,"SALGUERO, JERONIMO",1891,CHARCAS,GUEMES,"SALGUERO, JERONIMO 1891","SALGUERO, JERONIMO",1891,104.458.974.461.000.000.000,104.537.990.221.000.000.000,F,"","",RELEVAMIENTO2015,T,10/4/2015
-5.84514E+14,-3.45884E+11,3988,"","","","","","","","",101.089.672.882.457.000.000,104.536.101.677.232.000.000,F,"",CORRIENTES AV.,USIG,F,8/11/2016
-5.8411E+14,-3.45884E+11,3955,"","","","","","","","",104.793.898.437.500.000.000,104.532.523.437.500.000.000,F,"",ANASAGASTI&&SANTA FE AV.,USIG,F,8/11/2016
-5.84524E+14,-3.45884E+11,1003841,PARADAS CON REFUGIO,CORRIENTES AV.,S/N,MAURE,FOREST AV.,"","","",101.001.049.037.424.000.000,104.533.453.865.667.000.000,F,"","",RELEVAMIENTO2015,T,21/4/2015
-5.84434E+14,-3.45884E+11,1003870,PARADA NO OFICIAL,BONPLAND,S/N,AGUIRRE,LOYOLA,"","","",101.824.843.162.505.000.000,104.532.533.574.065.000.000,F,"","",RELEVAMIENTO2015,T,17/4/2015
-5.83961E+14,-3.45884E+11,1000523,PARADAS CON REFUGIO,LAS HERAS GENERAL AV.,2210,CANTILO,AZCUENAGA,LAS HERAS GENERAL AV. 2210,LAS HERAS GENERAL AV.,2210,106.161.752.259.999.000.000,104.526.922.272.000.000.000,F,"","",RELEVAMIENTO2015,T,13/4/2015
-5.84522E+14,-3.45885E+11,1003843,PARADAS CON REFUGIO,CORRIENTES AV.,S/N,MAURE,FOREST AV.,"","","",101.022.700.271.222.000.000,104.524.354.783.396.000.000,F,"","",RELEVAMIENTO2015,T,21/4/2015
-5.84457E+14,-3.45885E+11,1003880,PARADA NO OFICIAL,"CARRANZA, ANGEL JUSTINIANO",940,"","","CARRANZA, ANGEL JUSTINIANO 940","CARRANZA, ANGEL JUSTINIANO",940,101.618.330.676.000.000.000,104.523.827.585.000.000.000,F,"","",RELEVAMIENTO2015,T,17/4/2015
-5.84194E+14,-3.45885E+11,1000273,PARADAS DE POSTE,ARAOZ,2095,GUATEMALA,PARAGUAY,ARAOZ 2095,ARAOZ,2095,104.024.346.254.000.000.000,104.519.650.713.000.000.000,F,"","",RELEVAMIENTO2015,T,10/4/2015
-5.84878E+14,-3.45885E+11,1003476,PARADA NO OFICIAL,GAVILAN,3706,"","",GAVILAN 3706,GAVILAN,3706,97.748.914.495.899.900.000,104.519.806.137.000.000.000,F,"","",RELEVAMIENTO2015,T,17/4/2015
-5.84696E+14,-3.45885E+11,1004159,PARADAS DE POSTE,DEL CAMPO AV.,1522,TRONADOR,ESTOMBA,DEL CAMPO AV. 1522,DEL CAMPO AV.,1522,99.421.185.290.599.900.000,104.518.904.068.000.000.000,F,"","",RELEVAMIENTO2015,T,10/4/2015
-5.83991E+14,-3.45885E+11,1001013,PARADAS DE POSTE,PUEYRREDON AV.,1978,"PACHECO DE MELO, JOSE ANDRES",PEÑA,PUEYRREDON AV. 1978,PUEYRREDON AV.,1978,105.887.587.562.999.000.000,104.515.966.653.000.000.000,F,"","",RELEVAMIENTO2015,T,15/4/2015
-5.83991E+14,-3.45885E+11,1001015,PARADAS CON REFUGIO,PUEYRREDON AV.,1976,"PACHECO DE MELO, JOSE ANDRES",PEÑA,PUEYRREDON AV. 1976,PUEYRREDON AV.,1976,105.887.587.562.999.000.000,104.515.966.653.000.000.000,F,"","",RELEVAMIENTO2015,T,15/4/2015
-5.85081E+14,-3.45886E+11,1004745,PARADA NO OFICIAL,"LOPEZ, CARLOS ANTONIO",3299,"","","LOPEZ, CARLOS ANTONIO 3299","LOPEZ, CARLOS ANTONIO",3299,95.887.347.614.500.000.000,104.514.926.905.000.000.000,F,"","",RELEVAMIENTO2015,T,14/4/2015
-5.84109E+14,-3.45886E+11,1000844,PARADAS DE POSTE,SANTA FE AV.,3254,ANASAGASTI,"DIAZ, CNEL. AV.",SANTA FE AV. 3254,SANTA FE AV.,3254,104.805.062.215.000.000.000,104.511.615.083.000.000.000,F,"","",RELEVAMIENTO2015,T,16/4/2015
-5.83692E+14,-3.45886E+11,3983,"","","","","","","","",108.634.390.625.000.000.000,104.506.945.312.500.000.000,F,"","COMBATE DE COSTA BRAVA&&PY, COMODORO AV.",USIG,F,8/11/2016
-5.84339E+14,-3.45886E+11,1000323,PARADA NO OFICIAL,URIARTE,1402,GORRITI,THAMES,URIARTE 1402,URIARTE,1402,102.695.717.190.000.000.000,104.509.815.401.999.000.000,F,"","",RELEVAMIENTO2015,T,10/4/2015
-5.84215E+14,-3.45886E+11,3976,"","","","","","","","",103.835.867.187.500.000.000,104.509.320.312.500.000.000,F,"","GUATEMALA&&SCALABRINI ORTIZ, RAUL AV.",USIG,F,8/11/2016
-5.84264E+14,-3.45886E+11,1000165,PARADA NO OFICIAL,COSTA RICA,4604,GURRUCHAGA,ARMENIA,COSTA RICA 4604,COSTA RICA,4604,103.384.410.443.000.000.000,104.507.153.314.000.000.000,F,"","",RELEVAMIENTO2015,T,10/4/2015
-5.83993E+14,-3.45887E+11,1001017,PARADAS DE POSTE,PUEYRREDON AV.,1956,"PACHECO DE MELO, JOSE ANDRES",PEÑA,PUEYRREDON AV. 1956,PUEYRREDON AV.,1956,105.869.024.781.000.000.000,104.500.554.604.000.000.000,F,"","",RELEVAMIENTO2015,T,15/4/2015
-5.84999E+14,-3.45887E+11,1004760,PARADAS CON REFUGIO,NAZCA,4393,"","",NAZCA 4393,NAZCA,4393,96.637.709.008.899.900.000,104.501.335.622.000.000.000,F,"","",RELEVAMIENTO2015,T,20/4/2015
-5.84508E+14,-3.45887E+11,3992,"","","","","","","","",101.149.726.562.500.000.000,104.501.539.062.500.000.000,F,"","CORRIENTES AV.&&NEWBERY, JORGE AV.",USIG,F,8/11/2016
-5.84723E+14,-3.45887E+11,1004157,PARADAS CON REFUGIO,CHORROARIN AV.,751,"","",CHORROARIN AV. 751,CHORROARIN AV.,751,99.173.563.967.399.900.000,104.501.091.161.000.000.000,F,"","",RELEVAMIENTO2015,T,10/4/2015
-5.8382E+14,-3.45887E+11,4165,"","","","","","","","",107.461.531.250.000.000.000,104.497.695.312.500.000.000,F,"",CERRITO&&DEL LIBERTADOR AV.,USIG,F,8/11/2016
-5.84911E+14,-3.45887E+11,1003472,PARADAS DE POSTE,ZAMUDIO,S/N,ASUNCION,"MORAN, PEDRO","","","",97.451.458.444.844.300.000,104.500.097.966.461.000.000,F,"","",RELEVAMIENTO2015,T,17/4/2015
-5.84104E+14,-3.45887E+11,1000840,PARADAS DE POSTE,SANTA FE AV.,3213,"DIAZ, CNEL. AV.",BULNES,SANTA FE AV. 3213,SANTA FE AV.,3213,104.850.391.430.000.000.000,104.497.746.077.000.000.000,F,"","",RELEVAMIENTO2015,T,14/4/2015
-5.84104E+14,-3.45887E+11,1000841,PARADAS DE POSTE,SANTA FE AV.,3205,"DIAZ, CNEL. AV.",BULNES,SANTA FE AV. 3205,SANTA FE AV.,3205,104.850.391.430.000.000.000,104.497.746.077.000.000.000,F,"","",RELEVAMIENTO2015,T,14/4/2015
-5.841E+14,-3.45887E+11,1000471,PARADAS CON REFUGIO,"DIAZ, CNEL. AV.",1926,"","","DIAZ, CNEL. AV. 1926","DIAZ, CNEL. AV.",1926,104.894.069.476.000.000.000,104.497.565.757.000.000.000,F,"","",RELEVAMIENTO2015,T,22/4/2015
-5.84515E+14,-3.45887E+11,16015,"","","","","","","","",101.080.161.914.597.000.000,104.498.446.945.335.000.000,F,"",CORRIENTES AV.,USIG,F,8/11/2016
-5.84107E+14,-3.45887E+11,1000843,PARADAS DE POSTE,SANTA FE AV.,3250,ANASAGASTI,"DIAZ, CNEL. AV.",SANTA FE AV. 3250,SANTA FE AV.,3250,104.825.166.107.000.000.000,104.495.068.334.000.000.000,F,"","",RELEVAMIENTO2015,T,16/4/2015
-5.84365E+14,-3.45888E+11,1000111,PARADAS DE POSTE,"VEGA, NICETO, CNEL.",5322,DARWIN,GODOY CRUZ,"VEGA, NICETO, CNEL. 5322","VEGA, NICETO, CNEL.",5322,102.458.731.247.000.000.000,104.494.581.748.000.000.000,F,"","",RELEVAMIENTO2015,T,20/4/2015
-5.841E+14,-3.45888E+11,1000472,PARADAS CON REFUGIO,"DIAZ, CNEL. AV.",1920,ARENALES,SANTA FE AV.,"DIAZ, CNEL. AV. 1920","DIAZ, CNEL. AV.",1920,104.890.650.146.999.000.000,104.491.688.803.000.000.000,F,"","",RELEVAMIENTO2015,T,22/4/2015
-5.85126E+14,-3.45888E+11,1005522,PARADA NO OFICIAL,LADINES,3514,"",CONCORDIA,LADINES 3514,LADINES,3514,95.473.490.389.099.900.000,104.490.898.682.000.000.000,F,"","",RELEVAMIENTO2015,T,17/4/2015
-5.84365E+14,-3.45888E+11,1000109,PARADAS DE POSTE,"VEGA, NICETO, CNEL.",5318,DARWIN,GODOY CRUZ,"VEGA, NICETO, CNEL. 5318","VEGA, NICETO, CNEL.",5318,102.462.191.576.000.000.000,104.491.579.168.000.000.000,F,"","",RELEVAMIENTO2015,T,20/4/2015
-5.8469E+14,-3.45888E+11,1004160,PARADAS DE POSTE,DEL CAMPO AV.,1487,"",PUNTA ARENAS,DEL CAMPO AV. 1487,DEL CAMPO AV.,1487,99.475.661.255.800.000.000,104.491.614.933.000.000.000,F,"","",RELEVAMIENTO2015,T,8/1/2015
-5.84748E+14,-3.45888E+11,1004154,PARADA NO OFICIAL,QUIROS,2781,ANDONAEGUI,MORLOTE,QUIROS 2781,QUIROS,2781,98.943.528.324.100.000.000,104.490.446.026.000.000.000,F,"","",RELEVAMIENTO2015,T,10/4/2015
-5.83723E+14,-3.45888E+11,1006934,PARADAS CON REFUGIO,"RAMOS MEJIA, JOSE MARIA, DR. AV.",S/N,ANTARTIDA ARGENTINA AV.,"MARTINEZ ZUVIRIA, GUSTAVO,","","","",108.349.741.768.669.000.000,104.483.705.183.046.000.000,F,"","",RELEVAMIENTO2015,T,13/4/2015
-5.84458E+14,-3.45888E+11,1003881,PARADAS DE POSTE,"RAMIREZ DE VELASCO, JUAN",1597,"","","RAMIREZ DE VELASCO, JUAN 1597","RAMIREZ DE VELASCO, JUAN",1597,101.606.397.221.000.000.000,104.485.729.435.000.000.000,F,"","",RELEVAMIENTO2015,T,17/4/2015
-5.83906E+14,-3.45888E+11,1000771,PARADAS DE POSTE,AYACUCHO,1834,"QUINTANA, MANUEL, PRES, AV.",GUIDO,AYACUCHO 1834,AYACUCHO,1834,106.667.592.682.000.000.000,104.481.923.863.000.000.000,F,"","",RELEVAMIENTO2015,T,14/4/2015
-5.84845E+14,-3.45888E+11,1003479,PARADAS DE POSTE,DE LOS INCAS AV.,5487,"","",DE LOS INCAS AV. 5487,DE LOS INCAS AV.,5487,98.057.721.975.599.900.000,104.483.946.721.000.000.000,F,"","",RELEVAMIENTO2015,T,20/4/2015
-5.84105E+14,-3.45889E+11,1000842,PARADAS CON REFUGIO,SANTA FE AV.,3222,ANASAGASTI,"DIAZ, CNEL. AV.",SANTA FE AV. 3222,SANTA FE AV.,3222,104.847.836.901.000.000.000,104.476.408.865.000.000.000,F,"","",RELEVAMIENTO2015,T,14/4/2015
-5.84846E+14,-3.45889E+11,1003329,PARADAS CON REFUGIO,DE LOS INCAS AV.,5495,"","",DE LOS INCAS AV. 5495,DE LOS INCAS AV.,5495,98.049.220.584.900.000.000,104.476.187.600.000.000.000,F,"","",RELEVAMIENTO2015,T,16/4/2015
-5.83723E+14,-3.45889E+11,1006933,PARADAS CON REFUGIO,"RAMOS MEJIA, JOSE MARIA, DR. AV.",S/N,ANTARTIDA ARGENTINA AV.,"MARTINEZ ZUVIRIA, GUSTAVO,","","","",108.346.152.861.868.000.000,104.471.727.361.679.000.000,F,"","",RELEVAMIENTO2015,T,13/4/2015
-5.84954E+14,-3.45889E+11,14665,"","","","","","","","",97.058.593.750.000.000.000,104.472.820.312.500.000.000,F,"","CARRIL, SALVADOR MARIA DEL AV.&&TRIPOLI",USIG,F,8/11/2016
-5.83724E+14,-3.4589E+11,1006935,PARADAS DE POSTE,"RAMOS MEJIA, JOSE MARIA, DR. AV.",S/N,ANTARTIDA ARGENTINA AV.,"MARTINEZ ZUVIRIA, GUSTAVO,","","","",108.336.882.596.455.000.000,104.467.409.219.806.000.000,F,"","",RELEVAMIENTO2015,T,13/4/2015
-5.83724E+14,-3.4589E+11,1006939,PARADAS CON REFUGIO,"RAMOS MEJIA, JOSE MARIA, DR. AV.",S/N,ANTARTIDA ARGENTINA AV.,"MARTINEZ ZUVIRIA, GUSTAVO,","","","",108.337.059.647.196.000.000,104.466.368.483.414.000.000,F,"","",RELEVAMIENTO2015,T,13/4/2015
-5.84188E+14,-3.4589E+11,1000243,PARADAS DE POSTE,PARAGUAY,3950,ARAOZ,"ALVAREZ, JULIAN",PARAGUAY 3950,PARAGUAY,3950,104.086.458.438.000.000.000,104.468.760.857.000.000.000,F,"","",RELEVAMIENTO2015,T,10/4/2015
-5.83725E+14,-3.4589E+11,1006936,PARADAS CON REFUGIO,"RAMOS MEJIA, JOSE MARIA, DR. AV.",S/N,ANTARTIDA ARGENTINA AV.,"MARTINEZ ZUVIRIA, GUSTAVO,","","","",108.334.403.352.333.000.000,104.465.081.801.639.000.000,F,"","",RELEVAMIENTO2015,T,13/4/2015
-5.83724E+14,-3.4589E+11,1006932,PARADAS CON REFUGIO,"RAMOS MEJIA, JOSE MARIA, DR. AV.",S/N,ANTARTIDA ARGENTINA AV.,"MARTINEZ ZUVIRIA, GUSTAVO,","","","",108.340.547.747.946.000.000,104.462.191.940.712.000.000,F,"","",RELEVAMIENTO2015,T,13/4/2015
-5.83725E+14,-3.45892E+11,1006938,PARADAS CON REFUGIO,"RAMOS MEJIA, JOSE MARIA, DR. AV.",S/N,ANTARTIDA ARGENTINA AV.,"MARTINEZ ZUVIRIA, GUSTAVO,","","","",108.329.340.648.110.000.000,104.446.560.092.685.000.000,F,"","",RELEVAMIENTO2015,T,13/4/2015
-5.84098E+14,-3.45892E+11,1000149,PARADAS CON REFUGIO,SANTA FE AV.,3181,"","",SANTA FE AV. 3181,SANTA FE AV.,3181,104.908.587.847.000.000.000,104.447.382.984.000.000.000,F,"","",RELEVAMIENTO2015,T,10/4/2015
-5.84844E+14,-3.45892E+11,1004138,PARADAS DE POSTE,DE LOS CONSTITUYENTES AV.,3497,DE LOS INCAS AV.,MOSCU,DE LOS CONSTITUYENTES AV. 3497,DE LOS CONSTITUYENTES AV.,3497,98.067.103.359.700.000.000,104.448.040.299.000.000.000,F,"","",RELEVAMIENTO2015,T,10/4/2015
-5.84329E+14,-3.45892E+11,1000662,PARADAS DE POSTE,THAMES,1416,GORRITI,"CABRERA, JOSE A.",THAMES 1416,THAMES,1416,102.788.328.404.999.000.000,104.446.952.932.999.000.000,F,"","",RELEVAMIENTO2015,T,14/4/2015
-5.83725E+14,-3.45892E+11,1006937,PARADAS CON REFUGIO,"RAMOS MEJIA, JOSE MARIA, DR. AV.",S/N,ANTARTIDA ARGENTINA AV.,"MARTINEZ ZUVIRIA, GUSTAVO,","","","",108.330.071.721.892.000.000,104.443.342.299.266.000.000,F,"","",RELEVAMIENTO2015,T,13/4/2015
-5.83806E+14,-3.45892E+11,1001731,PARADAS CON REFUGIO,DEL LIBERTADOR AV.,S/N,CERRITO,"PELLEGRINI, CARLOS","","","",107.583.349.857.579.000.000,104.442.098.035.252.000.000,F,"","",RELEVAMIENTO2015,T,21/4/2015
-5.8371E+14,-3.45892E+11,587,"","","","","","","","",108.467.066.317.670.000.000,104.439.333.442.245.000.000,F,"","ANTARTIDA ARGENTINA AV.&&RAMOS MEJIA, JOSE MARIA, DR. AV.",USIG,F,8/11/2016
-5.84731E+14,-3.45892E+11,4052,"","","","","","","","",99.102.164.062.500.000.000,104.439.578.125.000.000.000,F,"",CHORROARIN AV.&&MORLOTE,USIG,F,8/11/2016
-5.83722E+14,-3.45893E+11,1006931,PARADAS DE POSTE,"RAMOS MEJIA, JOSE MARIA, DR. AV.",S/N,ANTARTIDA ARGENTINA AV.,"MARTINEZ ZUVIRIA, GUSTAVO,","","","",108.359.054.531.625.000.000,104.433.442.902.031.000.000,F,"","",RELEVAMIENTO2015,T,13/4/2015
-5.83951E+14,-3.45893E+11,1000524,PARADAS DE POSTE,LAS HERAS GENERAL AV.,2110,"","",LAS HERAS GENERAL AV. 2110,LAS HERAS GENERAL AV.,2110,106.256.741.385.999.000.000,104.434.472.046.000.000.000,F,"","",RELEVAMIENTO2015,T,26/11/2014
-5.83809E+14,-3.45893E+11,4202,"","","","","","","","",107.559.000.000.000.000.000,104.433.429.687.500.000.000,F,"","DEL LIBERTADOR AV.&&PELLEGRINI, CARLOS",USIG,F,8/11/2016
-5.85191E+14,-3.45893E+11,15999,"","","","","","","","",94.878.953.292.539.300.000,104.434.558.098.983.000.000,F,"","PAZ, GRAL. AV.&&SAN MARTIN AV.",USIG,F,8/11/2016
-5.83719E+14,-3.45893E+11,4057,"","","","","","","","",108.387.674.692.815.000.000,104.431.310.661.852.000.000,F,"","ANTARTIDA ARGENTINA AV.&&RAMOS MEJIA, JOSE MARIA, DR. AV.",USIG,F,8/11/2016
-5.84844E+14,-3.45893E+11,1004137,PARADAS CON REFUGIO,DE LOS CONSTITUYENTES AV.,3494,DE LOS INCAS AV.,MOSCU,DE LOS CONSTITUYENTES AV. 3494,DE LOS CONSTITUYENTES AV.,3494,98.064.968.018.600.000.000,104.433.986.089.000.000.000,F,"","",RELEVAMIENTO2015,T,10/4/2015
-5.85115E+14,-3.45893E+11,1005532,PARADA NO OFICIAL,GRIVEO,3485,"",CONCORDIA,GRIVEO 3485,GRIVEO,3485,95.576.874.495.500.000.000,104.431.564.369.000.000.000,F,"","",RELEVAMIENTO2015,T,17/4/2015
-5.84374E+14,-3.45893E+11,1000090,PARADA NO OFICIAL,CORDOBA AV.,5349,GODOY CRUZ,DARWIN,CORDOBA AV. 5349,CORDOBA AV.,5349,102.376.194.286.000.000.000,104.432.128.706.000.000.000,F,"","",RELEVAMIENTO2015,T,22/4/2015
-5.83726E+14,-3.45893E+11,1006941,PARADAS CON REFUGIO,"RAMOS MEJIA, JOSE MARIA, DR. AV.",S/N,ANTARTIDA ARGENTINA AV.,"MARTINEZ ZUVIRIA, GUSTAVO,","","","",108.319.230.549.329.000.000,104.426.489.816.573.000.000,F,"","",RELEVAMIENTO2015,T,13/4/2015
-5.85181E+14,-3.45893E+11,1005794,PARADA NO OFICIAL,"PAZ, GRAL. AV. COLECTORA",S/N,SAN MARTIN AV.,FRANCO,"","","",94.973.617.950.393.200.000,104.427.309.640.045.000.000,F,"","",RELEVAMIENTO2015,T,23/4/2015
-5.85181E+14,-3.45894E+11,1005793,PARADAS DE POSTE,"PAZ, GRAL. AV. COLECTORA",S/N,SAN MARTIN AV.,FRANCO,"","","",94.973.526.626.182.100.000,104.426.533.041.056.000.000,F,"","",RELEVAMIENTO2015,T,21/4/2015
-5.83727E+14,-3.45894E+11,1006942,PARADAS CON REFUGIO,"RAMOS MEJIA, JOSE MARIA, DR. AV.",S/N,ANTARTIDA ARGENTINA AV.,"MARTINEZ ZUVIRIA, GUSTAVO,","","","",108.315.925.608.668.000.000,104.424.163.135.155.000.000,F,"","",RELEVAMIENTO2015,T,13/4/2015
-5.83947E+14,-3.45894E+11,1000418,PARADAS CON REFUGIO,LAS HERAS GENERAL AV.,2089,JUNIN,"URIBURU JOSE E., PRES.",LAS HERAS GENERAL AV. 2089,LAS HERAS GENERAL AV.,2089,106.293.191.851.000.000.000,104.424.100.126.000.000.000,F,"","",RELEVAMIENTO2015,T,23/4/2015
-5.85181E+14,-3.45894E+11,1005792,PARADAS CON REFUGIO,"PAZ, GRAL. AV. COLECTORA",S/N,SAN MARTIN AV.,FRANCO,"","","",94.973.619.877.385.300.000,104.423.759.700.899.000.000,F,"","",RELEVAMIENTO2015,T,22/4/2015
-5.84095E+14,-3.45894E+11,1000147,PARADAS DE POSTE,SANTA FE AV.,3151,SANCHEZ DE BUSTAMENTE,BILLINGHURST,SANTA FE AV. 3151,SANTA FE AV.,3151,104.934.709.426.999.000.000,104.420.745.085.000.000.000,F,"","",RELEVAMIENTO2015,T,10/4/2015
-5.84182E+14,-3.45894E+11,1000244,PARADAS DE POSTE,PARAGUAY,3908,"ALVAREZ, JULIAN",MEDRANO AV.,PARAGUAY 3908,PARAGUAY,3908,104.136.943.933.000.000.000,104.420.595.713.000.000.000,F,"","",RELEVAMIENTO2015,T,10/4/2015
-5.8429E+14,-3.45894E+11,1000146,PARADAS DE POSTE,HONDURAS,4895,ARMENIA,GURRUCHAGA,HONDURAS 4895,HONDURAS,4895,103.144.814.480.000.000.000,104.420.451.355.000.000.000,F,"","",RELEVAMIENTO2015,T,10/4/2015
-5.83695E+14,-3.45894E+11,4079,"","","","","","","","",108.601.564.036.864.000.000,104.415.347.276.985.000.000,F,"","CORBETA URUGUAY&&PY, COMODORO AV.",USIG,F,8/11/2016
-5.84778E+14,-3.45894E+11,1004140,PARADA NO OFICIAL,CAMPILLO,3814,"","","","","",98.669.137.862.435.800.000,104.418.261.210.457.000.000,F,"","",RELEVAMIENTO2015,T,10/4/2015
-5.84961E+14,-3.45895E+11,1004672,PARADAS DE POSTE,"CARRIL, SALVADOR MARIA DEL AV.",2712,"",TERRADA,"CARRIL, SALVADOR MARIA DEL AV. 2712","CARRIL, SALVADOR MARIA DEL AV.",2712,96.993.301.525.999.900.000,104.414.884.938.000.000.000,F,"","",RELEVAMIENTO2015,T,14/4/2015
-5.83799E+14,-3.45895E+11,1002059,PARADAS CON REFUGIO,DEL LIBERTADOR AV.,S/N,SUIPACHA,"PELLEGRINI, CARLOS","","","",107.648.829.603.536.000.000,104.409.540.019.099.000.000,F,"","",RELEVAMIENTO2015,T,21/4/2015
-5.84313E+14,-3.45895E+11,1000667,PARADAS DE POSTE,SERRANO,1487,"CABRERA, JOSE A.",GORRITI,SERRANO 1487,SERRANO,1487,102.934.576.079.000.000.000,104.409.471.321.000.000.000,F,"","",RELEVAMIENTO2015,T,14/4/2015
-5.85183E+14,-3.45895E+11,4089,"","","","","","","","",94.958.671.875.000.000.000,104.408.054.687.500.000.000,F,"","PAZ, GRAL. AV.&&SAN MARTIN AV.",USIG,F,8/11/2016
-5.83925E+14,-3.45895E+11,1000775,PARADA NO OFICIAL,"LOPEZ, VICENTE",1949,AYACUCHO,JUNIN,"LOPEZ, VICENTE 1949","LOPEZ, VICENTE",1949,106.491.364.605.000.000.000,104.406.994.217.000.000.000,F,"","",RELEVAMIENTO2015,T,14/4/2015
-5.83947E+14,-3.45896E+11,1000525,PARADAS CON REFUGIO,LAS HERAS GENERAL AV.,2080,"URIBURU JOSE E.,PRES.",JUNIN,LAS HERAS GENERAL AV. 2080,LAS HERAS GENERAL AV.,2080,106.290.909.409.999.000.000,104.401.259.125.000.000.000,F,"","",RELEVAMIENTO2015,T,13/4/2015
-5.83701E+14,-3.45896E+11,1002879,PARADAS DE POSTE,"PY, COMODORO AV.",S/N,COMBATE DE COSTA BRAVA,ANTARTIDA ARGENTINA AV.,"","","",108.552.600.898.724.000.000,104.392.774.617.403.000.000,F,"","",RELEVAMIENTO2015,T,16/4/2015
-5.84229E+14,-3.45896E+11,1000288,PARADAS DE POSTE,"SCALABRINI ORTIZ, RAUL AV.",1827,NICARAGUA,SOLER,"SCALABRINI ORTIZ, RAUL AV. 1827","SCALABRINI ORTIZ, RAUL AV.",1827,103.707.931.415.000.000.000,104.395.180.414.000.000.000,F,"","",RELEVAMIENTO2015,T,10/4/2015
-5.84E+14,-3.45896E+11,1000970,PARADAS DE POSTE,PUEYRREDON AV.,1867,FRENCH,PEÑA,PUEYRREDON AV. 1867,PUEYRREDON AV.,1867,105.808.745.677.000.000.000,104.393.978.138.000.000.000,F,"","",RELEVAMIENTO2015,T,15/4/2015
-5.83725E+14,-3.45897E+11,1006929,PARADAS DE POSTE,"RAMOS MEJIA, JOSE MARIA, DR. AV.",S/N,"MARTINEZ ZUVIRIA, GUSTAVO,",ANTARTIDA ARGENTINA AV.,"","","",108.329.840.727.015.000.000,104.390.537.103.922.000.000,F,"","",RELEVAMIENTO2015,T,13/4/2015
-5.83894E+14,-3.45897E+11,1000635,PARADAS DE POSTE,CALLAO AV.,1751,GUIDO,"QUINTANA, MANUEL, PRES.",CALLAO AV. 1751,CALLAO AV.,1751,106.777.425.487.000.000.000,104.391.747.756.000.000.000,F,"","",RELEVAMIENTO2015,T,14/4/2015
-5.83952E+14,-3.45897E+11,1001043,PARADAS DE POSTE,"URIBURU JOSE E., PRES.",1683,"PACHECO DE MELO, JOSE ANDRES",LAS HERAS GENERAL AV.,"URIBURU JOSE E., PRES. 1683","URIBURU JOSE E., PRES.",1683,106.249.468.349.000.000.000,104.392.014.423.999.000.000,F,"","",RELEVAMIENTO2015,T,15/4/2015
-5.83952E+14,-3.45897E+11,1001045,PARADA NO OFICIAL,"URIBURU JOSE E., PRES.",1683,"PACHECO DE MELO, JOSE ANDRES",LAS HERAS GENERAL AV.,"URIBURU JOSE E., PRES. 1683","URIBURU JOSE E., PRES.",1683,106.249.468.349.000.000.000,104.392.014.423.999.000.000,F,"","",RELEVAMIENTO2015,T,22/4/2015
-5.84518E+14,-3.45897E+11,4281,"","","","","","","","",101.054.500.000.000.000.000,104.392.023.437.500.000.000,F,"","GUZMAN&&NEWBERY, JORGE AV.",USIG,F,8/11/2016
-5.83725E+14,-3.45897E+11,1006928,PARADAS DE POSTE,"RAMOS MEJIA, JOSE MARIA, DR. AV.",S/N,"MARTINEZ ZUVIRIA, GUSTAVO,",ANTARTIDA ARGENTINA AV.,"","","",108.325.616.247.691.000.000,104.385.881.602.793.000.000,F,"","",RELEVAMIENTO2015,T,13/4/2015
-5.85077E+14,-3.45897E+11,1005542,PARADA NO OFICIAL,MOSCONI GENERAL AV.,3312,"",CAMPANA,MOSCONI GENERAL AV. 3312,MOSCONI GENERAL AV.,3312,95.926.190.814.899.900.000,104.386.278.622.000.000.000,F,"","",RELEVAMIENTO2015,T,17/4/2015
