LINEA,STOP_ID
12,1000572
12,1000538
12,5630
12,1001260
12,1001255
12,1001802
12,1001250
12,1001791
12,1001235
12,7096
12,1001146
12,1001636
12,1001142
12,1002424
12,8068
12,8408
12,1002449
12,1002521
12,1001137
12,1002026
12,9020
12,9059
12,9070
12,1007033
12,1004474
12,1005079
12,1004482
12,9379
12,1005248
12,1005249
12,1005350
12,1005353
12,1005348
12,1005356
12,1005359
12,1005343
12,1005368
12,1005337
12,1005372
12,12086
12,1004916
12,1004915
12,1004913
12,1004917
12,1004918
12,1004919
123,3785
123,3565
123,1003456
123,1004186
123,1003480
123,1003481
123,1004153
123,1004670
123,14678
123,14636
123,3421
123,1004143
123,3499
123,3533
123,3616
123,14651
123,1004149
123,1004662
123,1004151
123,1004110
123,1004663
123,1003477
123,1004142
123,1004105
123,1003478
123,535
123,3778
123,1004184
123,1004665
123,1003458
123,1004667
123,1003476
123,1004159
123,1004160
123,1003479
123,1004672
123,1003475
123,1004174
123,1004179
123,1004161
123,20673
123,20672
123,14697
123,4401
123,4412
123,20671
123,1004681
123,4566
124,5618
124,1004484
124,1004468
124,1000780
124,1000770
124,1000531
124,1001879
124,1000404
124,1004063
124,5762
124,1004065
124,1002073
124,1003721
124,1005814
124,1003715
124,1002317
124,1003699
124,1004467
124,1002326
124,1000683
124,1000637
124,1000529
124,1000631
124,1000530
124,1000627
124,1000532
124,1000573
124,1000536
124,5290
124,5388
124,1003653
124,1001939
124,1001969
124,1000411
124,5630
124,1000410
124,1000396
124,1000403
124,1001998
124,1003420
124,1004251
124,1004578
124,1002009
124,1002012
124,1002531
124,1000355
124,1003417
124,1002061
124,1002530
124,5804
124,1002063
124,5814
124,5816
124,1000357
124,1000364
124,1000361
124,1002067
124,1002068
124,1004859
124,1003425
124,5954
124,1003580
124,1000373
124,1003584
124,1003586
124,6098
124,6111
124,1003787
124,6205
124,6268
124,1003682
124,1004057
124,1003578
124,1003683
124,1004054
124,1004056
124,1003719
124,1004399
124,1003695
124,1004050
124,1004446
124,1004048
124,1003717
124,1003685
124,1004982
124,1004867
124,6744
124,1004533
124,1004981
124,1003704
124,1004443
124,1004415
124,6898
124,1004865
124,1004876
124,1003670
124,1004565
124,1004980
124,1004045
124,1003707
124,1004437
124,1004882
124,1004864
124,1004412
124,1002309
124,1004932
124,1004042
124,1007317
124,7376
124,1002293
124,7494
124,1004929
124,1002288
124,1003915
124,1002282
124,1002329
124,1004407
124,1004895
124,1002280
124,1003901
124,1002252
124,1002278
124,1002250
124,1002277
124,1002276
126,1001014
126,1006454
126,4742
126,1003006
126,8476
126,9176
126,1005910
126,11755
126,1006430
126,13426
126,13669
126,1002872
126,1006932
126,1006910
126,1006911
126,14352
126,4859
126,4993
126,5106
126,1001151
126,5416
126,1000991
126,1001418
126,5747
126,5928
126,1001409
126,1000210
126,1000545
126,1000548
126,1000556
126,1000555
126,1000560
126,1000577
126,1001833
126,1002394
126,1001831
126,1002395
126,1001829
126,1002398
126,1001828
126,1001823
126,1001824
126,1001825
126,1001827
126,1002042
126,1002497
126,1002028
126,8246
126,8266
126,8300
126,8308
126,1002801
126,1002039
126,8368
126,8387
126,8408
126,8435
126,8481
126,8541
126,8546
126,1001388
126,8602
126,8633
126,1002932
126,1001391
126,8723
126,1001469
126,1001473
126,1003030
126,1001477
126,1003032
126,1001402
126,1003036
126,1001474
126,1003042
126,1003046
126,1001400
126,1003058
126,1001396
126,1003056
126,1003061
126,1003055
126,9373
126,1003050
126,1002685
126,1003177
126,1003079
126,1002688
126,1003069
126,1003066
126,1002187
126,1002190
126,1002186
126,1002689
126,1002185
126,9955
126,1002676
126,1002673
126,1002672
126,1002180
126,1005915
126,1005914
126,1002670
126,1005912
126,1006292
126,1005917
126,1006285
126,1005918
126,1005756
126,1005919
126,1005752
126,1006211
126,1006209
126,1006208
126,11951
126,12090
126,1006584
126,12251
126,1005956
126,1006586
126,12519
126,1005962
126,12676
126,12825
126,15438
126,1006435
126,1006433
126,1006434
126,15562
126,13275
126,1006239
126,1006451
126,15638
126,15646
126,13604
126,15665
126,1006444
127,5083
127,2591
127,1005042
127,1003486
127,4718
127,1002518
127,1002561
127,1001513
127,1003201
127,1004614
127,1004220
127,1004219
127,1005052
127,1005054
127,1005057
127,1005102
127,1004787
127,2529
127,1004217
127,1005050
127,1004731
127,2617
127,1005044
127,2687
127,1004729
127,1004728
127,2724
127,2732
127,2784
127,2787
127,2790
127,1005039
127,1004724
127,2843
127,1004726
127,2878
127,1003492
127,1004733
127,1004734
127,1003489
127,1003503
127,1004128
127,1004126
127,1004123
127,1004122
127,1004119
127,1004118
127,1004114
127,1004115
127,14651
127,1004112
127,1004109
127,1004107
127,3773
127,1003822
127,1003834
127,1003812
127,3874
127,1003841
127,1003881
127,4290
127,1003850
127,1003886
127,4786
127,4894
127,4966
127,1003649
127,1003641
127,5154
127,5187
127,1003650
127,1002051
127,1003894
127,1002054
127,1001933
127,1003652
127,1001948
127,1001977
127,1002573
127,1002555
127,1002575
127,1002554
127,1002576
127,1001519
127,1001488
127,1001518
127,1001516
127,1001492
127,8188
127,1001495
127,1002934
127,1001475
127,1001509
127,1001480
128,1001538
128,1000907
128,1000949
128,1002560
128,1001558
128,1000913
128,1000912
128,1000908
128,1000911
128,1001098
128,1000914
128,3189
128,1000909
128,1000910
128,1001333
128,1000456
128,1000458
128,1000498
128,1000462
128,1000466
128,1000495
128,1000472
128,1000491
128,1000483
128,1000488
128,1000486
128,1000489
128,4548
128,4708
128,4815
128,1002171
128,5043
128,1002550
128,1002569
128,1002548
128,1002172
128,1002575
128,1002553
128,1002578
128,1001519
128,1001489
128,1001518
128,1001490
128,1001453
128,1001514
128,1001526
128,1001529
128,1001586
128,8652
128,1001536
128,8992
128,1001572
128,1001570
128,1001545
128,1001560
128,1001546
128,1001552
128,1005425
128,1005442
128,1005810
128,1005578
128,1005824
128,1005570
128,1005831
128,1005863
128,1005896
128,1005888
128,1006546
129,4742
129,8401
129,8451
129,8554
129,8603
129,1002609
129,1005111
129,1006904
129,14650
129,15892
129,4010
129,3983
129,4202
129,4154
129,1006913
129,1006914
129,1006912
129,1006915
129,4397
129,4261
129,4318
129,4423
129,4455
129,20310
129,4993
129,5231
129,5584
129,14807
129,20305
129,14820
129,20301
129,1000290
129,1002953
129,1002971
129,20298
129,7363
129,14271
129,1002917
129,1002972
129,8091
129,1002918
129,8316
129,8376
129,8399
129,8418
129,8499
129,8561
129,1002974
129,1002808
129,1002823
129,1002830
129,8740
129,1002815
129,1002844
129,1007130
129,8897
129,8902
129,8913
129,1002975
129,9020
129,9138
129,9053
129,1004503
129,1007038
129,9162
129,1002839
129,1004516
129,1005678
129,14930
129,1007056
129,1005666
129,1005658
129,1007149
129,1006486
129,1005074
129,1005066
129,10935
129,11300
129,1005062
129,1005055
130,1002343
130,1043
130,1003390
130,1007299
130,1002078
130,1480
130,1001331
130,1001903
130,1001664
130,1001334
130,3335
130,20446
130,20445
130,20441
130,20437
130,20434
130,20430
130,1002342
130,1002346
130,1002341
130,1002347
130,1002348
130,692
130,714
130,1002350
130,1002349
130,759
130,1002113
130,1002111
130,817
130,1007283
130,1002107
130,877
130,1002104
130,1002334
130,899
130,938
130,1002335
130,1007284
130,1005
130,1001
130,1007300
130,1007301
130,1002102
130,1003389
130,1002101
130,1006621
130,1131
130,1185
130,1007297
130,1230
130,1222
130,1002099
130,1243
130,1002097
130,1002079
130,1007296
130,1279
130,1002327
130,1002082
130,1002322
130,1002323
130,1003249
130,1340
130,1003400
130,1353
130,1355
130,1003402
130,1002094
130,1002087
130,1443
130,1416
130,1424
130,1453
130,1002092
130,1468
130,1002085
130,1496
130,1508
130,1509
130,1001676
130,1539
130,1546
130,1559
130,1564
130,1001677
130,1609
130,1001886
130,1001884
130,39
130,38
130,1001892
130,1001346
130,14525
130,2287
130,2495
130,1001661
130,16044
130,1001908
130,2745
130,1001911
130,1001913
130,1001332
130,1000730
130,1000727
130,1001666
130,1000724
130,1000672
130,1000714
130,1000722
130,1000957
130,1000683
130,1000693
130,1000685
130,4104
130,4202
130,1002059
130,4397
130,4423
130,1002870
130,1002860
130,1002866
130,1001468
130,1001438
130,1001437
130,1001154
130,1001429
130,1001422
130,20457
130,1001408
130,1000240
130,20455
130,1000581
130,1000624
130,1000584
130,1000616
130,1000585
130,1000605
130,8410
130,1002803
130,8612
130,1006456
130,1006465
130,1006443
130,1006466
130,1006440
130,1006461
130,1006460
130,1006472
132,1003556
132,1007015
132,20472
132,1000961
132,1001528
132,1001128
132,6073
132,6451
132,1001367
132,1003564
132,1003324
132,1002231
132,1002495
132,1002492
132,1004666
132,1002479
132,1002446
132,1006942
132,1006926
132,1006917
132,1006916
132,1007011
132,1002860
132,20471
132,4878
132,1002848
132,1002847
132,1000190
132,1001493
132,1001705
132,1000069
132,1000188
132,1000226
132,1001585
132,1000184
132,1001707
132,1001714
132,1000492
132,1002366
132,1000503
132,1002896
132,1001086
132,1002948
132,1002902
132,1002909
132,6381
132,6581
132,6599
132,1000346
132,1000352
132,1001282
132,1001285
132,1001275
132,1000566
132,1001263
132,1001287
132,1001262
132,1001291
132,1001251
132,1001296
132,1001297
132,1001300
132,1001442
132,1002961
132,1003337
132,1002955
132,1003139
132,1003604
132,1003123
132,8277
132,1003279
132,8415
132,8415
132,1003269
132,1003271
132,1002213
132,1002153
132,1002731
132,1002219
132,1002150
132,1002703
132,1002228
132,1002726
132,1002151
132,1002596
132,1002160
132,1002152
132,1002605
132,1002607
132,1002494
132,1002491
132,1002606
132,1002493
132,10404
132,1002488
132,1004668
132,1003515
132,1003551
132,1002490
132,1002486
132,1002483
132,1002443
132,1003514
132,1002456
132,1004636
132,1004699
133,1004671
133,20421
133,1004780
133,5170
133,1004284
133,1004092
133,1004457
133,1002495
133,1002492
133,10282
133,1004666
133,1005436
133,1005509
133,1004703
133,1005331
133,20431
133,20425
133,20423
133,20419
133,20418
133,20417
133,20415
133,20412
133,20410
133,1601
133,1655
133,1674
133,1002888
133,1002460
133,1002459
133,1002455
133,1002454
133,2055
133,1004776
133,1002420
133,1004777
133,1004773
133,1004772
133,1004781
133,1004771
133,1004785
133,2502
133,2580
133,1005048
133,1005045
133,1005040
133,2797
133,2940
133,1003493
133,1003488
133,1003502
133,1003507
133,3159
133,1004146
133,1004144
133,1004148
133,1004150
133,1004152
133,1004157
133,1004154
133,1004156
133,1004155
133,76
133,1004292
133,4661
133,1004291
133,1004290
133,1004289
133,14785
133,5287
133,5475
133,1004278
133,1004283
133,5909
133,6054
133,1004090
133,1004093
133,1004086
133,1004080
133,1004052
133,1004048
133,6767
133,7031
133,1004043
133,1004040
133,1004039
133,1003916
133,1003907
133,8087
133,1001684
133,8466
133,1001679
133,1002161
133,14912
133,1002667
133,9020
133,1002595
133,1002150
133,9108
133,1007042
133,9123
133,1002702
133,1006884
133,9242
133,9245
133,9281
133,1005080
133,1002202
133,9330
133,1002151
133,1002596
133,1002234
133,1004459
133,9441
133,1002197
133,1002666
133,9526
133,1002240
133,1002152
133,1005113
133,9784
133,9887
133,1004450
133,1002494
133,1005122
133,14984
133,10291
133,1004324
133,1004331
133,1004326
133,1002493
133,1004335
133,1004378
133,1004344
133,10354
133,10371
133,1004668
133,10439
133,1004356
133,1004365
133,1005355
133,1005125
133,10719
133,1004675
133,1001188
133,1001201
133,10842
133,1005423
133,1001204
133,1005421
133,15075
133,1005150
133,1006872
133,1004691
133,10979
133,1005447
133,1006802
133,1004694
133,1006871
133,1005819
133,1005489
133,1006803
133,1006869
133,1005445
133,1005479
133,1005361
133,1005484
133,1004705
133,1005485
133,1005340
133,1005491
133,1005338
133,1005371
134,1005131
134,1002257
134,1005015
134,1004064
134,1004601
134,1002155
134,1003073
134,1001353
134,1003172
134,1003528
134,1003530
134,1002677
134,1001555
134,10331
134,1004355
134,1005411
134,12039
134,1004590
134,1005374
134,1005360
134,1004062
134,1004597
134,1004862
134,1004578
134,1005311
134,1004602
134,1005016
134,5822
134,1005132
134,1004066
134,1005377
134,6011
134,1005376
134,1003786
134,1004058
134,1004599
134,1005294
134,1004600
134,1004055
134,1004051
134,1004049
134,1004046
134,1004044
134,1004042
134,1004038
134,1003916
134,1003907
134,7947
134,1001686
134,8186
134,1002611
134,1001678
134,1002270
134,1002259
134,8688
134,1002271
134,1002603
134,1002156
134,1002254
134,1003059
134,1003060
134,1003062
134,1002159
134,1002684
134,9301
134,9331
134,1003079
134,1002189
134,1003069
134,1003066
134,1007147
134,1001354
134,1002187
134,1002790
134,1001556
134,1001544
134,1002154
134,1002190
134,1001363
134,1001364
134,1001356
134,1002003
134,1001362
134,1001482
134,1001361
134,1003146
134,1001360
134,1002680
134,1004392
134,1001359
134,1004391
134,1006526
134,1003162
134,1006511
134,1004390
134,1004388
134,1003173
134,1003541
134,1006518
134,1006530
134,10052
134,1003145
134,1004318
134,1003540
134,10196
134,1003538
134,1004327
134,1006508
134,1004343
134,1006507
134,10399
134,1004353
134,1001550
134,1004358
134,1006504
134,1005410
134,1006501
134,10682
134,1006500
134,10747
134,10935
134,1006496
134,1006386
134,1006392
134,15097
134,11300
134,1006384
134,1005063
134,1005059
134,1005256
134,1005049
135,1003921
135,1003767
135,1004974
135,1003298
135,1003297
135,1003153
135,1004282
135,20663
135,5679
135,1003984
135,1003990
135,5727
135,20662
135,1004230
135,5914
135,1003924
135,1004229
135,1003929
135,1003584
135,1003725
135,1003592
135,1003589
135,1003657
135,1004091
135,1003594
135,1004093
135,1004087
135,1003595
135,1004085
135,1003601
135,1004080
135,1003315
135,1003791
135,1004084
135,1004081
135,1003749
135,1003335
135,1003809
135,1003334
135,1004083
135,1004082
135,1004533
135,1004883
135,1004032
135,1003819
135,1004035
135,1004881
135,1003330
135,1004413
135,1004975
135,1003312
135,1004973
135,1004417
135,1003313
135,1004976
135,1004409
135,1004940
135,1004421
135,1003306
135,1004977
135,1003301
135,1004408
135,1004941
135,1004422
135,1004949
135,1004462
135,1004943
135,1004983
135,1004833
135,1004946
135,1004831
135,1004836
135,1004944
135,1004830
135,1004828
135,1004827
135,1004306
135,1004841
135,1004837
135,1004840
135,1003294
135,1003293
135,1003291
135,1003159
135,1003147
135,1003156
135,1003148
135,1003155
135,1003151
135,1003154
135,1003152
135,1005476
135,1005474
135,1005473
135,1005471
135,1005469
135,1005467
135,1005529
135,1005531
135,1005554
135,1005550
135,1005551
135,1005552
135,1006578
135,1006579
135,1006571
135,1006570
135,1006580
135,1006581
135,1006582
135,1006557
136,8834
136,1002164
136,10470
136,10677
136,10739
136,10930
136,1003658
136,1003273
136,1003263
136,1003261
136,1003256
136,1002208
136,14912
136,1002704
136,9108
136,1002727
136,9242
136,9360
136,9486
136,14946
136,9677
136,9762
136,1006017
136,1005922
136,1006026
136,216
136,10034
136,10261
136,10299
136,10143
136,10366
136,10333
136,10411
136,10413
136,10528
136,10578
136,1006130
136,1006330
136,1006173
136,10744
136,1006180
136,1006167
136,1006003
136,10870
136,1006155
136,10793
136,10808
136,1007228
140,1001925
140,1000460
140,1003220
140,1003206
140,2488
140,1004637
140,1001787
140,1003509
140,1002390
140,1001781
140,1003627
140,1000085
140,1001783
140,1000199
140,1000196
140,1000477
140,1001581
140,1003229
140,1003226
140,1003203
140,1004613
140,1003223
140,1005210
140,2322
140,1003221
140,2371
140,1003219
140,2443
140,1004616
140,1005057
140,1005064
140,1004770
140,1006636
140,1005135
140,2597
140,2586
140,1005051
140,1003217
140,1004768
140,1006635
140,1005136
140,1003498
140,1003496
140,2860
140,1003505
140,1003630
140,1002393
140,2918
140,2923
140,2930
140,1002392
140,3010
140,1003622
140,1003623
140,1002375
140,1003873
140,3415
140,1000096
140,3587
140,1000093
140,3743
140,1000091
140,1000111
140,1000090
140,1000088
140,1000112
140,1000087
140,1000117
140,1000122
140,1000126
140,1000082
140,1000079
140,1000129
140,1000133
140,1000137
140,1000077
140,1000194
140,1001907
140,1000191
140,1000470
140,20469
140,1000185
140,1001543
140,1001706
140,1002048
140,5106
140,1000487
140,1002363
140,1000502
140,1001690
140,1000440
140,5405
140,5416
140,20461
140,1000987
140,1000982
140,1000974
140,5724
140,5743
140,1001001
141,1000601
141,1000597
141,1003607
141,10109
141,1002425
141,1006061
141,1006126
141,1006258
141,1007325
141,1006740
141,1006826
141,13809
141,14078
141,14146
141,14162
141,1000827
141,1000828
141,1000626
141,1000608
141,3671
141,1000785
141,1000291
141,1000288
141,1000599
141,1000285
141,1000283
141,1003944
141,1004020
141,1004018
141,1004014
141,1004015
141,1004012
141,1003641
141,1003939
141,1003893
141,1003656
141,1003936
141,1003420
141,1003581
141,1003427
141,1003575
141,1003315
141,1003333
141,6950
141,1003331
141,1003312
141,1003313
141,1003309
141,1003303
141,8075
141,1003286
141,1003115
141,1003117
141,1002966
141,1003283
141,1003275
141,1003272
141,1003268
141,1003262
141,1003196
141,1002215
141,1002705
141,1002218
141,1002204
141,1002225
141,1002697
141,1002236
141,1002616
141,1002195
141,1002244
141,9677
141,9775
141,10060
141,1002710
141,1002417
141,1002711
141,1002421
141,1002330
141,1002400
141,14358
141,11422
141,11445
141,1002406
141,251
141,1006279
141,1006284
141,1006067
141,1006106
141,12353
141,1006117
141,1006140
141,1006144
141,1006298
141,1006299
141,1006011
141,1005733
141,1005731
141,1005728
141,1005726
141,1005763
141,1005980
141,13419
141,1007091
141,1007087
141,1006736
141,1007324
141,13607
141,1006737
141,1007086
141,1007323
141,15671
141,1006738
141,1006821
141,1007322
141,1006739
141,13706
141,1006822
141,1006731
141,13742
141,1006823
141,1006829
141,1006824
141,13769
141,1006855
141,1006756
141,1006825
141,1006828
141,1006854
141,1006827
141,1006848
141,1006754
141,1006853
141,1006852
141,1006851
141,13891
141,1006753
141,15800
141,13931
141,13945
141,13955
141,1005986
141,1005988
141,13985
141,1005991
141,1006705
141,1005981
141,1006670
141,1005996
141,20365
141,1006672
141,1005979
141,14094
141,14095
141,1006154
141,14115
141,20382
141,14136
141,14141
141,14164
141,14170
141,1006697
141,14172
141,1006703
141,14194
141,20376
141,14204
141,20374
141,14208
141,1007155
143,11816
143,13901
143,1006901
143,1000621
143,1000588
143,1002825
143,9243
143,20361
143,9707
143,10051
143,20319
143,20320
143,11630
143,20394
143,20325
143,1006710
143,13703
143,1006691
143,13939
143,1006891
143,14288
143,1006902
143,3370
143,3369
143,14649
143,1002876
143,66
143,1006937
143,1006922
143,1007013
143,4522
143,4521
143,1002870
143,4767
143,1001483
143,20469
143,1001156
143,1001428
143,1001426
143,1001413
143,1001409
143,1000246
143,14828
143,6902
143,14832
143,1000580
143,1000594
143,1000058
143,1000059
143,7243
143,1000063
143,1000060
143,1000062
143,7521
143,7570
143,7575
143,1000618
143,14271
143,7932
143,1000606
143,8252
143,8410
143,8622
143,1002831
143,8780
143,1002819
143,1002944
143,8839
143,1007021
143,1002833
143,1002558
143,20315
143,1007042
143,20316
143,1006884
143,9281
143,20317
143,9316
143,9330
143,9355
143,20362
143,20318
143,20360
143,20321
143,20322
143,20393
143,20395
143,20396
143,20326
143,20364
143,13038
143,20327
143,13250
143,1006192
143,13321
143,20397
143,20398
143,13468
143,526
143,20399
143,20400
143,523
143,13645
143,1006196
143,1006195
143,15683
143,1006758
143,13694
143,1006759
143,13701
143,529
143,13709
143,13722
143,1006709
143,530
143,13734
143,13737
143,13741
143,13766
143,20401
143,20402
143,1006687
143,1006685
143,1006683
143,20403
143,1006680
143,20404
143,1006202
143,1006121
143,13945
143,13955
143,1006671
143,1006705
143,20332
143,1006670
143,1006672
143,20333
143,20334
143,20335
143,14134
143,1007272
143,14171
143,14190
143,14201
143,1007158
146,1001019
146,1002539
146,20667
146,1005381
146,5170
146,1005416
146,1003921
146,1000363
146,1004986
146,1003593
146,1002537
146,1002536
146,1000955
146,1000375
146,1002545
146,20669
146,20668
146,20666
146,1005415
146,20665
146,1005380
146,5287
146,5421
146,5475
146,5307
146,1005782
146,20664
146,1005379
146,20663
146,1000993
146,1000987
146,1000976
146,1000980
146,1005378
146,5706
146,1003986
146,1001867
146,1005014
146,1002131
146,1000355
146,20662
146,1000366
146,1000358
146,1000365
146,1001864
146,1000971
146,5889
146,1002133
146,1003424
146,5943
146,1003926
146,5968
146,1004605
146,1000369
146,1001404
146,6050
146,1000370
146,1003583
146,6034
146,6055
146,1003726
146,1003591
146,1003588
146,1002168
146,1004607
146,1002169
146,1003590
146,1001891
146,1004603
146,1000379
146,1000376
146,1003380
146,1003596
146,1003428
146,1002538
146,1002542
146,1003431
146,1002543
146,1003434
146,1002546
146,1003576
146,1003600
146,1005124
146,1004993
146,1004987
146,6720
146,1004988
146,1004874
146,1004989
146,1004491
146,1004537
146,1004538
146,1004542
146,1004541
148,1005111
148,11277
148,1007138
148,8902
148,1002839
148,1007056
148,1007149
148,9968
148,10169
148,10357
148,10610
148,1005072
148,1005068
148,10983
148,11554
148,1005062
148,1005061
148,1006492
148,1005058
148,1005056
15,1002096
15,1002713
15,1002734
15,1778
15,1000711
15,20783
15,1000826
15,1000601
15,1000597
15,1003422
15,1005456
15,628
15,15947
15,14411
15,1002352
15,15948
15,1007262
15,15900
15,662
15,1005902
15,16055
15,1002340
15,1006658
15,714
15,1007264
15,1002336
15,1002338
15,759
15,1002337
15,1002112
15,1002110
15,817
15,1002109
15,1002108
15,1002105
15,1002106
15,1002103
15,1002102
15,1002100
15,1002098
15,1002332
15,1002095
15,1002092
15,1002883
15,1522
15,1617
15,1002748
15,1002729
15,1002754
15,1728
15,1001994
15,1002071
15,1001990
15,1001984
15,1001749
15,1002077
15,1001980
15,1001971
15,1002302
15,1001965
15,2570
15,14586
15,20787
15,2951
15,14395
15,1000670
15,3228
15,1000626
15,1000832
15,1000604
15,1000785
15,1000291
15,1000288
15,1000599
15,4311
15,1000283
15,1003944
15,1004020
15,1004018
15,1004014
15,1004015
15,1003941
15,1003939
15,5359
15,5387
15,129
15,5563
15,5713
15,5814
15,1003414
15,138
15,1003392
15,1003429
15,1003433
15,1003434
15,1003364
15,1003437
15,1003347
15,1003340
15,1003616
15,1003338
15,1001245
15,1003573
15,1001317
15,1001240
15,1001237
15,1001162
15,1001320
15,1001231
15,1001172
15,1001228
15,1001174
15,1001226
15,1001177
15,1001216
15,1001181
15,1001211
15,1001208
15,1001207
15,1001185
15,1005454
15,1005556
15,1005559
15,1005560
15,11840
15,11847
15,1005563
15,20354
15,1005565
15,15266
15,1005852
15,1005880
15,1006549
150,1005175
150,1005839
150,1006930
150,4719
150,1002444
150,1004457
150,1005151
150,1005177
150,1005843
150,15322
150,1005874
150,20325
150,1006929
150,1006947
150,1007006
150,4522
150,1002856
150,1001735
150,4662
150,1001742
150,1001738
150,1001696
150,1000215
150,1000178
150,4779
150,1000571
150,1000534
150,1000535
150,1000537
150,1002333
150,1001877
150,1001866
150,1001809
150,1001801
150,1001799
150,1001791
150,1001788
150,1001653
150,1001651
150,7096
150,1001635
150,1001647
150,1001619
150,1002416
150,1002030
150,8387
150,8750
150,8792
150,1002470
150,9070
150,1001972
150,1004472
150,1001979
150,1001985
150,1004452
150,9887
150,1001988
150,1004531
150,1004321
150,10291
150,1004320
150,1004330
150,1004530
150,10249
150,1004339
150,1004341
150,1004381
150,1004329
150,1004352
150,1005128
150,1005156
150,1005148
150,1005155
150,1005153
150,1005171
150,1005170
150,1005172
150,1005169
150,11486
150,1005174
150,1005173
150,1005827
150,11824
150,1005826
150,1005825
150,1005176
150,1005568
150,1005828
150,12048
150,1005829
150,12128
150,1005551
150,15263
150,1005837
150,20395
150,1005836
150,20396
150,1005842
150,1005835
150,12439
150,1005875
150,1005872
150,1005873
150,1005869
150,1005867
150,12693
150,20326
150,20364
150,13038
150,20327
150,13250
150,1006192
150,13321
150,20397
150,20398
150,13468
150,526
150,20399
150,20400
150,1006196
150,1006195
150,13701
150,529
150,13737
150,13741
150,20401
150,20402
150,20403
150,20404
150,13891
150,1005989
150,1005987
150,1005993
150,1005983
150,1005994
150,20365
150,1005978
150,14069
150,14099
150,14107
150,20381
150,20382
150,20379
151,1000086
151,1003444
151,1000097
151,1001658
151,8903
151,1003353
151,1003360
151,471
151,1001786
151,1001761
151,1000134
151,1002560
151,1002571
151,1001147
151,1002467
151,1003354
151,1007287
151,1007286
151,836
151,1003361
151,1007285
151,1003441
151,1003244
151,1003442
151,1003239
151,1003443
151,1003236
151,1003233
151,1003228
151,1003325
151,1003204
151,1003224
151,1003205
151,1003218
151,1003210
151,1003216
151,1003213
151,1003211
151,473
151,1002440
151,1001759
151,1001760
151,1001770
151,1001769
151,1001768
151,1001767
151,1001766
151,1001763
151,1001765
151,2907
151,1001764
151,1002368
151,1002377
151,1002375
151,1000101
151,1000105
151,1000107
151,1000092
151,1000109
151,1000090
151,1000089
151,1000113
151,1000087
151,1000115
151,1000119
151,1000124
151,1000084
151,1000081
151,1000131
151,1000078
151,1000259
151,1000074
151,1002564
151,1002565
151,1002563
151,1002567
151,1002559
151,1000382
151,1000385
151,1000387
151,1000394
151,1002553
151,1001813
151,1001250
151,6424
151,6439
151,1002146
151,1002144
151,1000306
151,1002140
151,1000312
151,1000324
151,1001819
151,1000343
151,1000347
151,1001272
151,1001241
151,6933
151,1001638
151,1001145
151,1001144
151,1002412
151,1002441
151,1001139
151,1001138
151,8887
151,8919
151,8934
151,1002019
151,1002588
151,1007039
152,20447
152,20436
152,1001434
152,1000620
152,7364
152,8107
152,20451
152,20444
152,20440
152,20434
152,20430
152,20431
152,20428
152,20426
152,20424
152,20422
152,20452
152,20419
152,20416
152,20414
152,20411
152,20409
152,20756
152,20759
152,20760
152,20762
152,20765
152,20766
152,20769
152,20770
152,20772
152,20774
152,20788
152,1000707
152,20776
152,20784
152,1000647
152,1000721
152,1000823
152,3269
152,1000630
152,3399
152,3580
152,1000849
152,1000838
152,1000847
152,1000843
152,1000149
152,1000159
152,4397
152,1006921
152,1000139
152,1007005
152,4423
152,1001732
152,1000166
152,1000128
152,1002870
152,4606
152,1000116
152,1000225
152,1001733
152,1001734
152,1001741
152,1000121
152,1001738
152,1000171
152,1001697
152,1000108
152,1000217
152,1001699
152,1000221
152,1000179
152,1000174
152,1000177
152,1002865
152,4879
152,1001440
152,1001709
152,1001428
152,1001426
152,1001421
152,1001413
152,1001407
152,1001406
152,20455
152,1000242
152,6822
152,6876
152,14832
152,1000595
152,14247
152,1000058
152,1000060
152,7410
152,7703
152,1000613
152,14851
152,14861
152,14364
152,1000607
152,8252
152,1002808
152,1002806
152,1006448
152,9138
152,1005679
152,1005673
152,1005670
152,1005665
152,1005655
152,1005654
152,1005637
152,1005628
152,1005626
152,1005623
152,1005621
153,1006180
153,1006003
154,1002838
154,1007054
154,1005247
154,1005118
154,1005119
154,1005356
154,1005362
154,1005369
154,1005370
154,1005373
158,1005884
159,1000583
159,1000621
159,8107
159,1001416
159,1001000
159,1000260
159,1000240
159,1000267
159,1000623
159,7787
159,1000585
159,8410
159,1002805
159,1006456
159,1006448
159,9138
159,1005679
159,1005673
159,1005666
159,1005658
159,1005662
160,1001497
160,1001936
160,1001538
160,1006975
160,20213
160,1006967
160,14397
160,1006993
160,1001888
160,1001328
160,1000905
160,1000786
160,1001525
160,1001513
160,12599
160,16011
160,715
160,716
160,1006971
160,16092
160,1006986
160,14433
160,949
160,16089
160,16025
160,1006969
160,1006981
160,948
160,1006988
160,16009
160,16087
160,1006990
160,1006992
160,15
160,1458
160,16
160,17
160,15851
160,18
160,14467
160,1001951
160,1001954
160,1002322
160,1001947
160,1001949
160,1001942
160,566
160,19
160,1459
160,1001675
160,1001938
160,20
160,1546
160,1001937
160,1001932
160,1001885
160,1001884
160,14493
160,39
160,1675
160,14498
160,1001931
160,38
160,1001890
160,14500
160,1001924
160,1001923
160,1001343
160,1001345
160,2020
160,14514
160,1001917
160,2062
